dataset,noise_percent,graph_distance,group_interventions,num_interventions,test_task_accuracy,csv_path
cub,10,0.0999958908612754,False,91.0,0.9307904839515686,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,92.0,0.9330341815948486,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,93.0,0.929754912853241,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,94.0,0.9311356544494628,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,95.0,0.934242308139801,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,96.0,0.9263030886650084,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,97.0,0.931998610496521,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,98.0,0.9328615665435792,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,99.0,0.9321712255477904,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,100.0,0.931998610496521,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,101.0,0.9344149231910706,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,102.0,0.9337245225906372,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
cub,10,0.0999958908612754,False,103.0,0.9352778792381288,/home/dani00003/mCREAM/experiments/CUB/train_cbm/Standard_CUB/cub_progressive_noise/CREAM_cub_progressive_noise/noise_010/lightning_logs/version_0/intervention_results.csv
